,0
2212,[ 0.          0.          0.00243628  0.00160569 -0.00056046]
2213,[ 0.          0.         -0.00228894  0.00127429  0.0020175 ]
2214,[ 0.          0.          0.00124818  0.00189519 -0.00173157]
2215,[ 0.          0.          0.00224376  0.00036983 -0.00111222]
2216,[ 0.          0.          0.00138009 -0.00277567 -0.00192404]
2217,[ 0.          0.         -0.00248003 -0.00166249 -0.00145638]
2218,[ 0.          0.          0.00261617 -0.00066009 -0.00081185]
2219,[ 0.          0.          0.00096411  0.00092685 -0.0009656 ]
2220,[ 0.          0.         -0.00140661 -0.00147682  0.00014587]
2221,[ 0.          0.         -0.00092545 -0.00120008  0.00133818]
2222,[ 0.          0.         -0.00154692  0.00121182  0.00117195]
2223,[ 0.          0.          0.00056183  0.00107461 -0.00091526]
2224,"[ 0.0000000e+00  0.0000000e+00 -2.9169023e-04 -3.6628544e-04
 -4.6251342e-05]"
2225,[ 0.          0.         -0.00086778 -0.00247002 -0.0015831 ]
2226,[ 0.          0.         -0.00108129 -0.00125241 -0.00118548]
2227,[ 0.          0.          0.0004794   0.00131875 -0.00213706]
2228,[ 0.          0.         -0.00071207 -0.00061172 -0.00267947]
2229,[ 0.          0.         -0.00211275  0.00036527  0.0002059 ]
2230,[ 0.          0.          0.00142783 -0.00199437 -0.00120044]
2231,[ 0.          0.          0.00024711  0.00130498 -0.00183433]
2232,[ 0.          0.          0.00194693 -0.00167876  0.00113773]
2233,[ 0.          0.         -0.00144303  0.0006406   0.00093719]
2234,[ 0.          0.         -0.00104791  0.00031355 -0.00015757]
2235,[ 0.          0.          0.00121307  0.00199962 -0.00133526]
2236,[ 0.          0.          0.00127757 -0.00137544 -0.00276172]
2237,[ 0.          0.         -0.00210524 -0.00142705 -0.00248599]
2238,[ 0.          0.         -0.00334311  0.00166726  0.00096887]
2239,[ 0.          0.         -0.00045733 -0.01471233 -0.00231361]
2240,[ 0.          0.         -0.00112242 -0.00267351  0.00105339]
2241,[ 0.          0.         -0.00231063  0.00064215  0.0029242 ]
2242,[ 0.          0.          0.00149542 -0.00128305  0.00179058]
2243,[ 0.          0.          0.00275636 -0.00200438  0.00125569]
2244,[ 0.          0.          0.00293148 -0.0004466   0.00016721]
2245,[ 0.          0.          0.00122672 -0.00216794 -0.00107008]
2246,[0.         0.         0.0019204  0.00175035 0.00104946]
2247,[0.         0.         0.00301671 0.00206113 0.00146371]
2248,[ 0.          0.          0.01499319  0.00195146 -0.00018956]
2249,[ 0.          0.         -0.00246251 -0.00071499 -0.00023243]
2250,[ 0.          0.          0.00175095 -0.00107706  0.01177311]
2251,"[ 0.0000000e+00  0.0000000e+00 -2.3431778e-03  5.3131953e-05
  1.0116696e-03]"
2252,[ 0.          0.         -0.00203919  0.00116837 -0.00062358]
2253,[ 0.          0.          0.00366235 -0.00047012 -0.00126243]
2254,[ 0.          0.         -0.0021286  -0.00107831  0.00241172]
2255,[ 0.          0.         -0.00052604 -0.00164568 -0.00154459]
2256,[ 0.          0.          0.00702071 -0.00085765  0.00107986]
2257,[ 0.          0.          0.00120312  0.00073484 -0.00143075]
2258,[ 0.          0.         -0.00109887  0.00975275 -0.001136  ]
2259,[0.         0.         0.00171864 0.00105101 0.00144017]
2260,[ 0.          0.         -0.00157416 -0.001665   -0.00089249]
2261,[ 0.          0.          0.00141144 -0.00172073  0.00097781]
2262,[ 0.          0.          0.00207376  0.00042495 -0.00093117]
2263,[ 0.          0.          0.00040317 -0.00146288 -0.00078416]
2264,[ 0.          0.          0.00041194 -0.01114225  0.00016744]
2265,[ 0.          0.         -0.00038537  0.01111507  0.00099635]
2266,[ 0.          0.         -0.00101626 -0.00060931 -0.00174624]
2267,[ 0.          0.         -0.00066143  0.00126362  0.00115949]
2268,[ 0.          0.         -0.00054786  0.00113112  0.00042626]
2269,[ 0.          0.         -0.00056297 -0.01079512 -0.00067002]
2270,[ 0.          0.         -0.00148702 -0.0013687   0.00192022]
2271,[ 0.          0.          0.0017547  -0.00226176  0.00015424]
2272,[0.         0.         0.00116825 0.00077111 0.00062525]
2273,[ 0.          0.          0.00198114 -0.00041467  0.00097233]
2274,[ 0.          0.         -0.00180906  0.0006291  -0.00118774]
2275,[ 0.          0.         -0.00238144 -0.00271249  0.00065583]
2276,[ 0.          0.         -0.00335598  0.00141245  0.00045951]
2277,[ 0.          0.          0.00152194  0.00132698 -0.00233996]
2278,[ 0.          0.          0.00105095 -0.00070536 -0.0001414 ]
2279,[ 0.          0.          0.00203598 -0.00898218  0.00059262]
2280,[ 0.          0.          0.00148892 -0.00261796  0.00154513]
2281,[ 0.          0.          0.00202763 -0.00030802  0.00274348]
2282,[ 0.          0.         -0.00143474  0.00191629 -0.00163299]
2283,[ 0.          0.         -0.00239336 -0.00082901 -0.00096795]
2284,[ 0.          0.          0.00114697  0.00162852 -0.00110245]
2285,[ 0.          0.          0.00256085  0.00176537 -0.00166261]
2286,[ 0.          0.          0.00246108  0.00035165 -0.00125253]
2287,[ 0.          0.         -0.00119573  0.00088248 -0.00057551]
2288,[ 0.000000e+00  0.000000e+00 -1.406908e-03 -1.124084e-03  9.466335e-05]
2289,[0.         0.         0.00295329 0.00104207 0.00139469]
2290,[0.0000000e+00 0.0000000e+00 1.7850399e-03 1.0794997e-03 5.6765974e-05]
2291,[0.         0.         0.00077042 0.00037289 0.00112242]
2292,[ 0.          0.          0.00336027 -0.00159091 -0.00030585]
2293,[ 0.          0.         -0.0029043  -0.00133163 -0.00169545]
2294,[ 0.          0.          0.00116467 -0.00107867  0.00029372]
2295,[ 0.          0.          0.00145811 -0.00810337  0.00026532]
2296,[ 0.          0.          0.00110406 -0.00132167  0.00095963]
2297,[ 0.          0.          0.00099862 -0.00123918  0.00117451]
2298,[ 0.          0.         -0.0021044  -0.00074589 -0.00199819]
2299,[ 0.          0.          0.00228488  0.00260735 -0.00118858]
2300,[ 0.          0.          0.00020561  0.00106621 -0.00064176]
2301,[ 0.          0.         -0.00181419  0.00162053 -0.00076729]
2302,[ 0.          0.          0.00075167  0.00171947 -0.00057334]
2303,[ 0.          0.         -0.00072926 -0.00141484 -0.00147444]
2304,[ 0.          0.          0.00138348  0.00071457 -0.00151461]
2305,[ 0.          0.          0.00120628  0.00210381 -0.00057721]
2306,[ 0.          0.         -0.00148314  0.00200057  0.00139749]
2307,[ 0.          0.          0.00326312  0.00152612 -0.00069654]
2308,[ 0.          0.          0.01123047 -0.00298274  0.00094402]
2309,[0.         0.         0.00094983 0.00181431 0.00139797]
2310,[ 0.          0.          0.0009436  -0.00049704  0.00090024]
2311,[ 0.          0.          0.00248194 -0.00041898 -0.00256717]
2312,[ 0.          0.         -0.00107056 -0.00164968 -0.00086144]
2313,[ 0.          0.          0.00105035  0.00633645 -0.00145525]
2314,[ 0.          0.         -0.00059435 -0.00257182 -0.00080514]
2315,[0.         0.         0.0027442  0.00226271 0.00094533]
2316,[ 0.          0.          0.0028615  -0.00177246  0.0014196 ]
2317,[ 0.          0.         -0.00259578 -0.00261354  0.00118524]
2318,[ 0.          0.          0.00198412  0.00122559 -0.00114202]
2319,[ 0.          0.          0.00082988 -0.00314116  0.00107813]
2320,[ 0.          0.          0.00088432  0.00188851 -0.0009461 ]
2321,[ 0.          0.          0.00093257 -0.00224996  0.0022161 ]
2322,[ 0.          0.         -0.01266527  0.00764513  0.00020798]
2323,[ 0.          0.         -0.0018661   0.00045455  0.00018203]
2324,[0.         0.         0.0015375  0.00161421 0.00074738]
2325,[ 0.          0.          0.00165635 -0.00129563  0.00022368]
2326,[ 0.          0.         -0.00097883  0.00121146 -0.0026226 ]
2327,[ 0.          0.         -0.00116336 -0.00121915 -0.00182378]
2328,[ 0.          0.         -0.00134909 -0.00188071  0.00970459]
2329,[ 0.          0.          0.00140423 -0.00135469  0.00128013]
2330,[ 0.          0.         -0.00137681  0.00172544  0.00086325]
2331,[ 0.          0.         -0.00104666 -0.00087103  0.00135916]
2332,[ 0.          0.         -0.0011853   0.00185657 -0.00114787]
2333,[ 0.          0.          0.00144917  0.00077102 -0.00202405]
2334,[ 0.          0.         -0.00128782 -0.00102043  0.00052109]
2335,[0.         0.         0.00235331 0.00229073 0.00256741]
2336,[0.         0.         0.00178707 0.00144851 0.00097358]
2337,[ 0.          0.          0.00199437 -0.00116718  0.00059015]
2338,[ 0.          0.          0.00188804 -0.00238216  0.00131869]
2339,[ 0.          0.          0.0011192  -0.00081575 -0.00017131]
2340,[ 0.          0.         -0.00253594  0.00094277 -0.00106502]
2341,[0.         0.         0.00270689 0.00210285 0.00023329]
2342,[ 0.          0.         -0.00014833  0.00124633  0.00041004]
2343,[ 0.          0.          0.00234425 -0.00151217 -0.0018968 ]
2344,[ 0.          0.         -0.00205958  0.00116581 -0.00055456]
2345,[ 0.          0.         -0.00081182 -0.00077876 -0.00214434]
2346,[ 0.          0.          0.00071374 -0.00686622 -0.00120634]
2347,[ 0.          0.         -0.00162339  0.002226    0.00159389]
2348,[ 0.          0.          0.00081393  0.00123143 -0.00102782]
2349,[ 0.          0.         -0.00175911  0.00174743  0.0001988 ]
2350,[ 0.          0.          0.00117177 -0.00060973  0.00156713]
2351,[ 0.          0.         -0.00055376  0.00385201  0.0015294 ]
2352,[ 0.          0.         -0.00215387 -0.00095055 -0.00104684]
2353,[ 0.          0.          0.00075582  0.00214195 -0.00321019]
2354,[ 0.          0.          0.00096789  0.00185364 -0.00027789]
2355,[ 0.          0.         -0.00099283 -0.00146306  0.00082433]
2356,[ 0.          0.          0.00151515 -0.0018366   0.00147867]
2357,[ 0.          0.         -0.00117463 -0.00198531  0.00191158]
2358,[0.         0.         0.01032734 0.00195897 0.00281274]
2359,[ 0.          0.         -0.00054473  0.00180638  0.00017194]
2360,[ 0.          0.          0.00180739  0.00709438 -0.00263298]
2361,[ 0.          0.         -0.00175411 -0.00113064 -0.00033711]
2362,[ 0.          0.         -0.00113839 -0.00185603 -0.0001507 ]
2363,[ 0.          0.          0.00238836  0.00152004 -0.00025918]
2364,[ 0.          0.         -0.00162458 -0.00083312 -0.0005832 ]
2365,[ 0.          0.         -0.00144452 -0.00455856  0.00165766]
2366,[ 0.          0.          0.00563121 -0.00162882 -0.0012306 ]
2367,[ 0.          0.         -0.00037168  0.00120687  0.00171429]
2368,[ 0.          0.          0.00309634 -0.00164479 -0.00194657]
2369,[ 0.          0.          0.00227845 -0.00227559 -0.00197244]
2370,[ 0.          0.         -0.00121784  0.00201833  0.00099975]
2371,[ 0.          0.         -0.00180417 -0.00205243  0.00128531]
2372,[ 0.          0.          0.00119227  0.00064158 -0.00053912]
2373,[ 0.          0.          0.00043927  0.00143832 -0.0019179 ]
2374,[0.         0.         0.00237143 0.00197518 0.00205696]
2375,[ 0.          0.          0.00280976 -0.00276947  0.00192922]
2376,[ 0.          0.         -0.00145257 -0.00102299 -0.00173473]
2377,[ 0.          0.          0.00153786 -0.00239384 -0.00246561]
2378,[ 0.          0.         -0.00112569 -0.00213444  0.00045972]
2379,[ 0.          0.         -0.00998068  0.00696492  0.0022397 ]
2380,[ 0.          0.         -0.00086984 -0.00228226 -0.00082543]
2381,[ 0.          0.         -0.00178128  0.00181973  0.00018166]
2382,[ 0.          0.          0.00176358 -0.00176531  0.00222504]
2383,[0.         0.         0.00086528 0.00222456 0.00074711]
2384,[ 0.          0.         -0.00148892 -0.00149179 -0.00112754]
2385,[ 0.          0.          0.00090438  0.00174725 -0.00069821]
2386,[ 0.          0.          0.00158536 -0.00174397  0.00091437]
2387,[ 0.          0.          0.00388324 -0.00084484 -0.00081238]
2388,[0.         0.         0.00140369 0.00084847 0.00156021]
2389,[ 0.          0.         -0.00250268 -0.00213277  0.00118321]
2390,[ 0.          0.         -0.00242829  0.0006128  -0.00145423]
2391,[ 0.          0.         -0.00024181 -0.01837063  0.00260377]
2392,[ 0.          0.         -0.00045109  0.00147891 -0.00223768]
2393,[ 0.          0.          0.00236142 -0.00089902 -0.00110888]
2394,[ 0.          0.         -0.00076696 -0.00131321 -0.00149137]
2395,[ 0.          0.          0.00105363  0.00122845 -0.00123847]
2396,[0.         0.         0.00102341 0.00169992 0.00181806]
2397,[0.         0.         0.00109845 0.00023066 0.00071344]
2398,[0.         0.         0.00120288 0.00266147 0.00141984]
2399,[ 0.          0.          0.00202549  0.00042745 -0.00056359]
2400,[ 0.          0.          0.00162101 -0.0013926  -0.00021887]
2401,[ 0.          0.         -0.00050023 -0.00108725 -0.00148451]
2402,[ 0.          0.         -0.00041036 -0.00071704 -0.00110078]
2403,[ 0.          0.          0.00218105 -0.00090551  0.00300658]
2404,[ 0.          0.          0.00153434 -0.00244701  0.00155079]
2405,[ 0.          0.         -0.00164562  0.00023241  0.00190532]
2406,[ 0.          0.         -0.00073105 -0.00030364  0.00015697]
2407,[ 0.          0.         -0.00268102 -0.0010286  -0.00081271]
2408,[ 0.          0.         -0.00077423 -0.00018022  0.00127149]
2409,[ 0.          0.          0.00103432 -0.00206566 -0.00124472]
2410,[ 0.          0.         -0.00256932 -0.00042288  0.0012145 ]
2411,[ 0.          0.          0.00175673 -0.0018574   0.00072366]
2412,[ 0.          0.         -0.00123113  0.00187081  0.00015313]
2413,[0.         0.         0.0011248  0.00217867 0.00193763]
2414,[ 0.          0.          0.00090379  0.00068545 -0.00246358]
2415,"[ 0.0000000e+00  0.0000000e+00 -8.1460923e-05  1.3798714e-02
  4.2873621e-04]"
2416,[0.         0.         0.00160968 0.00148642 0.00077802]
2417,[ 0.          0.          0.00147682  0.00170988 -0.00045305]
2418,[ 0.          0.         -0.0009793   0.00109935  0.00103396]
2419,[ 0.          0.         -0.00224841 -0.00249076 -0.00036824]
2420,"[ 0.0000000e+00  0.0000000e+00 -2.7011633e-03 -1.6427636e-03
  5.9854239e-05]"
2421,[ 0.          0.         -0.00127     0.00217021 -0.00086227]
2422,[ 0.          0.         -0.00217402 -0.00135893 -0.00033811]
2423,[ 0.          0.         -0.00105989  0.00310349  0.00183421]
2424,[ 0.          0.          0.00210989 -0.00087023  0.00181907]
2425,[0.         0.         0.0019964  0.0015803  0.00110465]
2426,[ 0.          0.          0.00086504 -0.0091567  -0.00284493]
2427,[0.         0.         0.00176966 0.00037579 0.00175118]
2428,[ 0.          0.         -0.00138235  0.00022849  0.00022176]
2429,[ 0.          0.          0.00506496  0.002285   -0.00215316]
2430,[ 0.          0.          0.00153488  0.0019927  -0.00094321]
2431,[ 0.          0.         -0.00144958 -0.00047883  0.00308621]
2432,[ 0.          0.          0.00207591 -0.00203764  0.01259947]
2433,[ 0.          0.          0.00144476 -0.00194007  0.00076333]
2434,[0.0000000e+00 0.0000000e+00 1.4472008e-03 9.8103285e-04 6.4138323e-05]
2435,[ 0.          0.         -0.00816774  0.00112402  0.00116485]
2436,[ 0.          0.         -0.0022738   0.0015825   0.00126338]
2437,[0.         0.         0.00220156 0.00161731 0.00098497]
2438,[ 0.          0.          0.00141585 -0.00166559  0.00045337]
2439,[ 0.          0.          0.00142199 -0.00073037  0.00080839]
2440,[ 0.          0.         -0.00094634 -0.00131321  0.00211251]
2441,[0.         0.         0.00370181 0.00121826 0.00028507]
2442,[ 0.          0.         -0.0001377  -0.00129616  0.00061622]
2443,[ 0.          0.          0.00091872 -0.00338757  0.00010148]
2444,[ 0.          0.         -0.00140941  0.00193018 -0.00117189]
2445,[ 0.          0.         -0.0015161  -0.00107694 -0.00034501]
2446,"[ 0.0000000e+00  0.0000000e+00  1.0424256e-03 -6.5875053e-04
 -9.0789050e-05]"
2447,[0.         0.         0.00275958 0.00169986 0.00070632]
2448,[ 0.          0.         -0.00107998 -0.0025841  -0.00174493]
2449,[ 0.          0.         -0.00143397 -0.00156587 -0.00082061]
2450,[ 0.          0.          0.00198424 -0.00160378  0.00713539]
2451,[0.         0.         0.00137824 0.00181669 0.00128126]
2452,[ 0.          0.          0.00251281 -0.00195372  0.00108945]
2453,[ 0.          0.         -0.00116682 -0.00157541 -0.00104713]
2454,[ 0.          0.         -0.00230718 -0.00022037  0.00030893]
2455,[ 0.          0.          0.00095275  0.00780845 -0.00168598]
2456,[0.         0.         0.00158519 0.00158376 0.00110245]
2457,[ 0.          0.          0.0005444   0.00173533 -0.00063086]
2458,[ 0.          0.          0.00241721 -0.00119638  0.00061944]
2459,[0.         0.         0.00124061 0.00169688 0.00087348]
2460,[ 0.          0.         -0.00063565  0.00107086  0.00248051]
2461,[ 0.          0.          0.00958252  0.00066015 -0.00146914]
2462,[ 0.          0.         -0.00150788  0.00089699 -0.0003271 ]
2463,[ 0.          0.          0.00071415  0.00923777 -0.00244212]
